userId,movieId,rating
94,153,3
94,160,3
94,185,2
94,231,3
94,253,1
94,266,3
94,282,3
94,316,4
94,317,3
94,318,5
94,329,4
94,337,3
94,356,3
94,357,1
94,367,3
94,377,3
94,380,3
94,410,3
94,420,3
94,432,3
94,434,3
94,435,1
94,480,4
94,500,3
94,586,3
94,593,3
94,597,2
95,18,3.5
95,32,4
95,34,4
95,39,4
95,176,4
95,293,4.5
95,358,3
95,480,3.5
95,539,4
95,541,5
95,589,4
95,608,4.5
95,924,5
95,1036,5
95,1089,5
95,1094,4
95,1175,5
95,1198,5
95,1200,4.5
95,1208,5
95,1210,4.5
95,1214,4
95,1221,5
95,1247,4.5
95,1274,5
95,1291,3.5
95,1307,5
95,1374,4.5
95,1396,4
95,1513,3
95,1529,4
95,1584,4
95,1617,4
95,1659,4
95,1912,4.5
95,1921,4.5
95,1967,5
95,2009,4
95,2010,3.5
95,2021,4.5
95,2028,5
95,2072,3
95,2105,4.5
95,2115,4.5
95,2268,4
95,2280,3
95,2396,4
95,2423,4
95,2528,4
95,2571,5
95,2600,2.5
95,2640,4.5
95,2706,4
95,2735,4
95,2804,5
95,2952,4
95,2968,4.5
95,2985,4
95,2990,2
95,3019,5
95,3033,4
95,3053,3
95,3070,3
95,3071,4
95,3361,4
96,34,5
96,50,5
96,110,5
96,150,5
96,260,5
96,272,5
96,296,5
96,299,3
96,306,1
96,307,1
96,367,5
96,377,5
96,380,3
96,434,4
96,454,4
96,527,5
96,648,3
96,780,3
96,788,1
96,858,4
96,1036,3
96,1079,5
96,1089,5
96,1094,4
96,1097,4
96,1188,5
96,1200,5
96,1210,5
96,1214,5
96,1220,3
96,1221,4
96,1296,5
96,1610,4
96,1617,5
96,1625,4
96,1942,5
96,2021,4
96,2054,2
96,2058,5
96,2174,4
96,2289,5
96,2294,5
96,2340,3
96,2353,5
96,2396,4
96,2571,4
96,2628,2
96,2716,5
96,2858,5
96,2944,3
96,2947,3
96,2948,3
96,3033,1
96,3256,4
97,377,4
97,1193,4
97,2028,5
97,2571,5
97,3257,4
98,1,4.5
98,356,5
98,364,3
98,593,4.5
98,608,4
98,904,5
98,1036,5
98,1193,4.5
98,1197,5
98,1207,4
98,1214,4.5
98,1219,5
98,1240,1
98,1270,3
98,1333,3
98,1704,4
98,3114,4.5
99,10,4
99,22,4
99,23,4
99,122,4
99,145,4
99,153,5
99,161,3
99,165,5
99,168,5
99,196,2
99,204,1
99,227,3
99,231,5
99,234,2
99,248,3
99,252,5
99,257,5
99,281,5
99,282,4
99,288,3
99,292,5
99,293,5
99,296,5
99,312,1
99,315,3
99,316,2
99,325,2
99,333,5
99,337,5
99,339,5
99,349,5
99,413,3
99,416,4
99,434,3
99,588,5
99,592,4
100,3,3.5
100,16,4.5
100,17,4.5
100,28,4.5
100,62,4
100,74,4
100,89,4
100,168,4.5
100,222,4
100,223,3.5
100,234,4
100,237,4
100,261,4.5
100,266,4
100,296,3.5
100,356,4
100,357,4
100,368,4.5
100,377,4
100,380,3.5
100,441,4
100,537,4
100,555,4
100,587,4
100,592,4
100,594,3
100,597,4.5
100,605,4.5
100,648,4
100,838,4.5
100,899,4.5
100,900,4
100,914,4
100,916,4.5
100,919,4.5
100,920,4
100,923,3.5
100,932,4
100,933,4
100,934,4.5
100,1035,4
100,1037,2
100,1059,4
100,1091,4.5
100,1197,3.5
100,1203,4
100,1220,3
100,1225,3.5
100,1246,4.5
100,1257,3.5
100,1265,3.5
100,1270,4
100,1277,4
100,1278,4.5
100,1288,2
100,1290,4
100,1307,4.5
100,1393,4.5
100,1407,4
100,1517,4
100,1580,4
100,1639,3.5
100,1674,3
100,1678,4.5
100,1777,4.5
100,1961,3.5
100,2005,4.5
100,2100,3.5
100,2245,4.5
100,2248,3.5
100,2329,4
100,2396,4.5
100,2423,5
100,2468,3.5
100,2502,4.5
100,2513,2
100,2539,4
100,2671,4.5
100,2683,3.5
100,2710,2
100,2716,3.5
100,2804,3.5
100,3244,4
100,3274,4
101,223,4
101,233,4
101,358,2
101,370,2
101,785,3
101,1093,5
101,1719,5
101,2318,5
101,2337,3
101,2390,3
101,2395,5
101,2490,2
101,2492,1
101,2541,3
101,2560,4
101,2580,4
101,2598,2
101,2599,5
101,2683,3
101,2692,4
101,2694,3
101,2700,4
101,2706,4
101,2707,4
101,2722,3
101,2723,2
101,2762,4
101,2770,2
101,2841,3
101,2858,4
101,2908,4
101,2959,5
101,2997,5
101,3005,2
101,3081,4
101,3159,4
101,3160,4
101,3174,5
101,3175,4
101,3179,3
101,3219,4
101,3285,4
101,3298,4
102,3,5
102,6,3
102,39,3
102,47,5
102,153,3
102,158,3
102,160,3
102,163,3
102,165,3
102,172,3
102,223,5
102,231,3
102,237,3
102,253,3
102,288,4
102,293,3
102,296,5
102,318,4
102,329,2
102,344,4
102,356,5
102,377,3
102,380,3
102,420,3
102,434,3
102,440,3
102,454,4
102,457,4
102,474,4
102,480,3
102,540,1
102,552,3
102,553,4
102,588,4
102,589,4
102,592,3
102,593,4
103,2,4
103,5,4
103,16,5
103,34,4
103,48,3.5
103,50,4
103,60,4
103,70,3.5
103,101,4
103,104,4
103,110,4.5
103,111,4.5
103,158,3.5
103,216,4
103,277,4
103,296,5
103,318,5
103,337,4
103,344,3.5
103,364,3
103,367,3.5
103,374,3.5
103,480,4
103,524,3.5
103,527,3.5
103,551,4
103,555,5
103,586,4
103,590,4
103,595,3
103,596,4.5
103,616,3.5
103,750,3.5
103,784,3
103,837,3.5
103,858,4.5
103,920,4.5
103,923,4
103,924,4
103,953,4
103,1012,4
103,1015,3
103,1028,4
103,1029,4
103,1032,4.5
103,1033,4
103,1035,4
103,1064,3.5
103,1084,5
103,1089,4.5
103,1093,3.5
103,1179,4.5
103,1193,4.5
103,1197,3.5
103,1198,3.5
103,1201,5
103,1206,5
103,1221,4.5
103,1222,5
103,1230,4
103,1244,4.5
103,1245,5
103,1247,4.5
103,1252,4.5
103,1258,4
103,1278,5
103,1288,4
103,1291,4
103,1296,3.5
103,1358,4
103,1387,4
103,1566,4.5
103,1588,4.5
103,1610,3.5
103,1682,4.5
103,1702,3.5
103,1704,4.5
103,1729,4.5
103,1732,5
103,1921,4.5
103,1954,5
103,1961,5
103,1994,4
103,2018,3.5
103,2059,3.5
103,2080,3.5
103,2087,5
103,2124,4
103,2144,4
103,2161,3.5
103,2194,5
103,2291,4.5
103,2294,4
103,2329,5
103,2335,4
103,2384,4
103,2396,5
103,2410,4
103,2411,4
103,2421,3.5
103,2423,5
103,2501,4.5
103,2571,4
103,2628,3.5
103,2687,2.5
103,2706,3.5
103,2710,3.5
103,2712,4.5
103,2720,3.5
103,2761,3
103,2791,3.5
103,2797,4
103,2804,5
103,2918,5
103,2951,4.5
103,2953,5
103,2959,5
103,2997,5
103,3034,4.5
103,3081,4
103,3087,4.5
103,3160,5
103,3174,4.5
103,3176,4
104,2,3
104,10,3
104,47,0.5
104,87,3
104,105,4
104,110,1
104,260,3
104,293,4
104,356,4
104,357,5
104,360,3
104,364,4
104,380,3.5
104,436,1.5
104,466,3.5
104,468,3.5
104,500,3
104,515,3
104,532,3
104,539,4
104,586,3
104,588,4
104,592,3
104,594,4
104,595,5
104,597,4
104,608,4
104,709,3
104,733,3
104,745,5
104,780,4
104,783,3
104,838,4
104,858,1.5
104,914,4
104,919,3
104,934,3.5
104,936,3.5
104,938,3
104,1022,4
104,1088,3
104,1136,4.5
104,1206,3
104,1220,4
104,1223,4
104,1246,4
104,1247,4
104,1253,3
104,1265,4
104,1270,2
104,1288,4
104,1359,3
104,1380,4.5
104,1391,3
104,1408,3
104,1569,4.5
104,1580,3
104,1688,3
104,1772,4
104,1777,3.5
104,1833,2.5
104,1947,4
104,1999,0.5
104,2040,3
104,2078,4
104,2081,4
104,2144,3
104,2300,3
104,2355,4
104,2396,3
104,2423,2.5
104,2424,4.5
104,2551,2
104,2572,5
104,2581,4
104,2622,3
104,2628,3
104,2671,5
104,2683,3
104,2690,4
104,2692,4
104,2724,4
104,2746,4
104,2794,3
104,2795,3
104,2837,3
104,2987,4
104,3034,4
104,3060,4
104,3175,4
104,3325,2
105,6,4
105,16,4.5
105,32,3.5
105,50,5
105,110,3.5
105,111,4.5
105,213,4.5
105,215,4
105,260,4
105,293,5
105,296,5
105,306,5
105,307,4.5
105,308,4.5
105,318,5
105,356,3.5
105,527,3.5
105,541,4
105,593,4.5
105,608,4
105,665,4.5
105,750,4
105,778,5
105,858,5
105,905,4
105,909,4
105,912,4
105,914,4
105,923,4
105,924,4
105,926,4
105,935,4
105,1089,5
105,1111,4
105,1172,4
105,1178,4
105,1198,4
105,1199,4
105,1201,4
105,1203,4.5
105,1207,4
105,1208,5
105,1211,4
105,1213,5
105,1214,4
105,1219,4.5
105,1221,4.5
105,1222,4
105,1227,4
105,1230,4
105,1233,4
105,1234,4
105,1235,3.5
105,1244,5
105,1258,4
105,1265,4
105,1266,4
105,1272,3.5
105,1274,3.5
105,1281,5
105,1289,4
105,1407,4
105,1446,4.5
105,1466,4.5
105,1809,4
105,2019,4.5
105,2028,5
105,2076,4
105,2131,5
105,2324,3.5
105,2329,4
105,2360,4
105,2495,5
105,2502,3
105,2542,5
105,2571,4
105,2700,4
105,2712,4.5
105,2731,4
105,2762,4.5
105,2843,5
105,2858,5
105,2931,4.5
105,2959,5
105,2966,4
105,3081,4
105,3089,4.5
105,3147,5
105,3285,4
105,3301,3.5
105,3306,4.5
106,318,5
106,2571,5
106,2617,4.5
107,1,4
107,5,4
107,11,5
107,62,5
107,105,4
107,110,5
107,150,5
107,153,3
107,161,4
107,165,3
107,231,3
107,253,4
107,292,4
107,316,3
107,317,4
107,318,5
107,349,4
107,380,4
107,432,4
108,25,4
108,82,5
108,151,2
108,156,4
108,469,4
108,480,4
108,497,3
108,508,4
108,800,5
108,838,5
108,848,3
108,1095,2
108,1204,5
108,1684,5
108,1959,5
108,2571,5
108,2585,4
108,2926,3
109,6,3
109,14,4
109,16,4
109,21,3
109,25,5
109,31,3
109,32,4
109,34,3
109,36,5
109,39,3
109,45,3
109,50,4
109,52,3
109,62,5
109,76,3
109,122,3
109,150,3
109,151,4
109,153,3
109,161,3
109,165,3
109,168,3
109,173,2
109,175,5
109,216,2
109,223,3
109,230,3
109,231,3
109,233,3
109,235,3
109,246,3
109,249,4
109,252,3
109,253,3
109,256,3
109,266,3
109,272,3
109,273,3
109,288,5
109,290,3
109,296,5
109,300,3
109,318,5
109,319,3
109,329,2
109,344,2
109,346,4
109,347,3
109,349,3
109,353,3
109,354,3
109,355,3
109,356,5
109,357,4
109,361,3
109,364,3
109,367,3
109,370,3
109,371,3
109,380,3
109,383,3
109,410,3
109,432,3
109,437,2
109,440,3
109,442,3
109,454,3
109,474,3
109,477,3
109,480,3
109,481,3
109,485,2
109,500,3
109,507,4
109,514,3
109,516,3
109,524,3
109,527,3
109,535,3
109,537,3
109,540,3
109,543,3
109,551,3
109,553,5
109,555,4
109,588,3
109,589,3
109,592,4
109,593,4
109,743,3
109,778,4
109,788,3
109,802,4
109,805,4
109,852,3
109,1020,3
109,1027,3
109,1032,3
110,110,3.5
110,227,1
110,296,4.5
110,374,1
110,527,4
110,541,4
110,778,3.5
110,910,4.5
110,1089,4
110,1193,4
110,1198,3.5
110,1208,4
110,1222,4
110,1276,5
110,1279,4.5
110,1882,1.5
110,2028,3.5
110,2384,3
110,2468,3
110,2571,4
110,2692,4
110,2858,4.5
110,2959,4.5
110,3268,3
111,5,3.5
111,16,4.5
111,24,2.5
111,34,2.5
111,39,4
111,65,3.5
111,193,3
111,203,3.5
111,356,5
111,364,3.5
111,410,4
111,480,2.5
111,500,4
111,585,2.5
111,593,0.5
111,595,3
111,673,2.5
111,719,4
111,784,2.5
111,837,4
111,1020,4
111,1028,4
111,1197,3.5
111,1206,1.5
111,1282,4
111,1367,2.5
111,1407,0.5
111,1485,3.5
111,1513,3
111,1517,4
111,1544,2
111,1562,3
111,1569,3.5
111,1580,3
111,1588,3.5
111,1676,2
111,1702,4
111,1777,3.5
111,1805,3
111,1856,4
111,1884,3
111,1895,4
111,1911,3.5
111,2078,3.5
111,2081,3
111,2124,4
111,2145,3
111,2167,3.5
111,2294,2.5
111,2335,3.5
111,2355,4
111,2428,2.5
111,2447,4
111,2485,4
111,2571,0.5
111,2617,3.5
111,2683,3
111,2694,3
111,2700,3
111,2701,4
111,2717,2.5
111,2959,5
111,2987,3.5
111,3052,5
111,3174,4
111,3175,3.5
111,3186,4
111,3210,2
111,3253,5
111,3255,4
111,3273,0.5
111,3301,4
112,1,3
112,2,1.5
112,17,0.5
112,19,4
112,21,2
112,25,2.5
112,32,5
112,36,0.5
112,47,5
112,62,4
112,95,1.5
112,104,4
112,161,1.5
112,185,2
112,208,2.5
112,223,1.5
112,288,4
112,292,4
112,329,2.5
112,356,3.5
112,357,0.5
112,434,0.5
112,480,5
112,593,4
112,778,3.5
112,780,5
112,788,1.5
112,1198,5
112,1270,4
112,1356,4
112,1393,4
112,1917,5
112,2028,5
112,2571,5
113,11,3
113,25,1
113,39,3
113,64,2
113,71,1
113,74,3
113,111,4
113,222,4
113,260,4
113,293,5
113,351,5
113,509,5
113,539,3
113,550,2
113,587,3
113,593,4
113,779,3
113,804,3
113,838,4
113,902,5
113,903,4
113,904,5
113,912,5
113,915,5
113,932,5
113,933,5
113,943,5
113,969,5
113,1013,5
113,1014,5
113,1018,3
113,1086,4
113,1129,4
113,1183,5
113,1230,5
113,1232,2
113,1244,4
113,1276,4
113,1282,4
113,1286,4
113,1357,5
113,1380,3
113,1393,1
113,1459,2
113,1564,5
113,1600,4
113,1617,5
113,1645,1
113,1680,3
113,1733,4
113,1829,3
113,1897,4
113,1912,5
113,1944,4
113,1955,4
113,1997,4
113,2067,5
113,2080,5
113,2166,3
113,2331,4
113,2340,1
113,2424,3
113,2475,5
113,2583,5
113,2671,2
113,2699,1
113,2724,2
113,2749,4
113,2752,3
113,2791,1
113,2858,5
113,2969,5
113,3103,2
113,3168,4
113,3244,3
113,3251,4
114,260,3.5
114,593,3
114,1210,3.5
114,3147,4
115,21,4
115,32,5
115,34,2
115,110,3
115,153,3
115,196,4
115,260,5
115,364,4
115,368,4
115,370,4
115,380,1
115,383,2
115,457,4
115,480,5
115,553,5
115,589,5
115,590,3
115,592,5
115,594,3
115,595,4
115,653,2
115,736,1
115,919,4
115,1200,5
115,1208,5
115,1222,5
115,1241,1
115,1304,5
115,1339,2
115,1377,1
115,1387,5
115,1391,2
115,1407,5
115,1562,2
115,1566,5
115,1580,4
115,1610,5
115,1645,4
115,1682,4
115,1717,4
115,1907,5
115,1923,5
115,2002,3
115,2027,2
115,2028,5
115,2148,4
115,2273,4
115,2325,4
115,2394,3
115,2423,5
115,2427,2
115,2571,3
115,2617,4
115,2687,3
115,2694,2
115,2701,2
115,2719,3
115,2770,3
115,2804,5
115,2841,4
115,2867,4
115,2947,4
115,2995,3
115,3037,5
115,3052,3
115,3081,3
115,3114,5
115,3146,4
115,3175,4
115,3264,4
115,3273,4
115,3301,4
116,47,3.5
116,150,1
116,161,4.5
116,165,3.5
116,231,2.5
116,339,4.5
116,350,4
116,356,4
116,367,5
116,377,3.5
116,457,3
116,480,4
116,500,3
116,539,4
116,541,5
116,597,4.5
116,736,4
116,780,2.5
116,858,1.5
116,899,3
116,1035,5
116,1036,3.5
116,1088,4.5
116,1101,5
116,1193,4
116,1198,5
116,1219,2.5
116,1247,2
116,1293,3.5
116,1380,4.5
116,1387,5
116,1393,2.5
116,1544,4.5
116,1562,3
116,1569,3.5
116,1704,3.5
116,2002,3
116,2054,2
116,2657,3
116,2683,0.5
116,2724,5
116,2797,3
116,2915,3
117,2,3
117,6,3
117,7,4
117,10,3
117,11,4
117,17,3
117,19,2
117,26,4
117,31,3
117,36,3
117,39,3
117,44,2
117,47,4
117,48,3
117,50,4
117,60,3
117,62,4
117,73,4
117,110,5
117,141,4
117,151,3
117,153,3
117,165,3
117,168,3
117,172,3
117,185,3
117,193,2
117,204,3
117,224,4
117,225,3
117,227,3
117,230,3
117,235,3
117,236,3
117,237,3
117,252,4
117,253,4
117,262,3
117,266,4
117,272,4
117,273,3
117,280,3
117,282,3
117,288,2
117,292,4
117,293,3
117,296,4
117,315,3
117,316,3
117,317,3
117,318,5
117,329,3
117,333,3
117,339,3
117,344,2
117,349,3
117,350,3
117,353,3
117,356,4
117,357,3
117,362,4
117,364,4
117,367,3
117,368,4
117,377,3
117,420,3
117,432,3
117,434,3
117,442,3
117,454,3
117,457,4
117,474,3
117,475,3
117,480,4
117,491,5
117,497,4
117,500,4
117,520,3
117,524,3
117,527,5
117,529,3
117,531,3
117,534,3
117,539,4
117,552,4
117,553,4
117,585,3
117,586,4
117,588,4
117,589,4
117,590,4
117,592,3
117,593,5
117,594,4
117,596,4
117,597,3
117,608,3
117,610,3
117,647,3
117,648,3
117,656,3
117,661,3
117,708,3
117,719,4
117,736,2
117,745,4
117,747,3
117,762,3
117,780,3
117,782,3
117,783,4
117,788,3
117,799,4
117,802,3
117,804,3
117,828,3
117,848,3
117,849,3
117,861,3
117,880,3
117,986,3
117,1022,4
117,1023,3
117,1027,3
117,1035,4
117,1036,3
118,25,2
118,153,2
118,296,4
118,527,4
118,608,4
118,858,5
118,1059,3
118,1104,4
118,1213,5
118,1343,4
118,1350,3
118,1625,4
118,2329,3
118,2918,4
119,1,3.5
119,10,4
119,170,5
119,173,3
119,296,4
119,315,4
119,318,4.5
119,364,5
119,1092,4
119,1580,4
119,1732,4
119,2167,4
119,2324,5
119,2329,4
119,2353,3
119,2701,3
119,3081,4
119,3147,5
119,3275,4.5
120,5,4
120,12,3
120,32,3
120,141,3
120,260,5
120,608,5
120,631,3
120,648,3
120,653,3
120,733,4
120,736,3
120,765,3
120,780,2
120,783,3
120,858,5
120,1073,2
120,1210,5
120,1367,4
121,5,3
121,6,5
121,19,2
121,47,3
121,110,4
121,141,4
121,161,3
121,163,4
121,186,3
121,225,3
121,237,4
121,253,3
121,265,2
121,266,3
121,282,3
121,288,4
121,296,4
121,300,3
121,316,3
121,318,5
121,337,4
121,344,3
121,349,3
121,353,3
121,356,4
121,377,3
121,380,3
121,434,3
121,435,2
121,440,4
121,454,3
121,457,3
121,474,3
121,497,3
121,508,3
121,527,3
121,555,4
121,590,4
121,592,3
121,595,3
121,780,4
122,47,4.5
122,50,5
122,70,4.5
122,104,4
122,111,5
122,253,4.5
122,260,5
122,288,5
122,292,4
122,296,5
122,442,4
122,480,4
122,520,4
122,551,5
122,555,4.5
122,589,5
122,592,4.5
122,608,5
122,778,5
122,780,4
122,858,5
122,923,5
122,1073,5
122,1080,5
122,1089,5
122,1090,5
122,1136,5
122,1196,5
122,1199,5
122,1208,5
122,1210,5
122,1213,5
122,1214,5
122,1220,4.5
122,1222,5
122,1237,5
122,1247,5
122,1263,5
122,1265,5
122,1270,5
122,1275,4.5
122,1276,5
122,1345,4.5
122,1377,4.5
122,1391,5
122,1562,3
122,1673,5
122,1682,5
122,1921,4
122,2003,4
122,2011,4.5
122,2012,4
122,2160,5
122,2232,4.5
122,2355,4.5
122,2455,5
122,2502,5
122,2542,5
122,2692,4.5
122,2959,5
122,2987,4.5
122,3020,4.5
122,3114,5
122,3160,5
122,3175,4.5
122,3253,4
122,3275,4.5
123,47,4.5
123,260,4.5
123,293,3.5
123,296,4
123,593,4
123,1196,4
123,2329,4.5
123,2959,4.5
124,1,4
124,110,3.5
124,175,4
124,256,3
124,296,4.5
124,356,5
124,480,3.5
124,520,4
124,543,3
124,593,4
124,1092,4
124,1210,4.5
124,1223,4
124,1358,5
124,1405,4
124,1517,4
124,1617,4
124,1644,2.5
124,1784,4
124,1884,4.5
124,1961,4
124,2161,3.5
124,2329,4.5
124,2353,3
124,2712,3.5
124,2858,5
124,3252,4.5
125,2,4
125,81,3
125,223,5
125,296,4.5
125,318,4
125,356,5
125,522,3
125,593,4
125,608,3
125,858,4.5
125,1084,4.5
125,1193,5
125,1206,4.5
125,1210,4
125,1215,4
125,1261,4.5
125,1265,4.5
125,1580,4
125,1590,2
125,1625,5
125,1726,4.5
125,1732,4.5
125,1844,4.5
125,1873,3
125,2318,3.5
125,2571,5
125,2596,4.5
125,2657,2
125,2843,4
125,2959,5
125,3147,4
125,3342,5
126,47,5
126,110,4
126,150,4
126,153,4
126,161,3
126,165,4
126,185,3
126,208,2
126,231,1
126,253,1
126,288,1
126,292,3
126,300,2
126,316,1
126,318,5
126,329,4
126,339,3
126,344,1
126,356,4
126,364,5
126,367,5
126,377,5
126,380,5
126,410,2
126,434,3
126,454,5
126,500,4
126,589,3
126,592,3
126,593,3
126,595,4
127,910,4
127,913,5
127,1747,4
127,1962,3
127,2144,2
127,3039,4
127,3101,1
128,110,5
128,260,5
128,593,5
128,898,5
128,904,5
128,905,5
128,908,5
128,911,4
128,912,5
128,926,5
128,935,5
128,940,5
128,945,5
128,1036,3
128,1066,5
128,1080,4
128,1136,4
128,1193,3
128,1196,4
128,1198,5
128,1284,5
128,1291,4
128,1356,4
128,1387,3
128,1721,4
129,47,3.5
129,110,4
129,160,3.5
129,185,3.5
129,208,4
129,239,4
129,253,3.5
129,260,4
129,292,3.5
129,316,4.5
129,485,3.5
129,541,3.5
129,588,3.5
129,597,4
129,648,4
129,653,3.5
129,733,4
129,736,4
129,780,3.5
129,1073,4
129,1101,4
129,1136,3.5
129,1197,5
129,1358,0.5
129,1380,4.5
129,1527,4.5
129,1625,4
129,1907,4.5
129,1968,3.5
129,2021,3.5
129,2028,4.5
129,2138,4.5
129,2139,3.5
129,2167,4
129,2174,4.5
129,2396,4
129,2571,4.5
129,2628,3.5
129,2692,4.5
129,2858,4.5
129,2890,4.5
129,2916,4
129,2959,4
129,3000,4.5
129,3034,4
130,150,4
130,153,4
130,161,4
130,165,4
130,185,3
130,225,5
130,231,4
130,292,5
130,316,3
130,317,3
130,344,4
130,410,4
130,434,3
130,592,3
130,595,2
131,31,3
131,47,4
131,110,2.5
131,111,4
131,260,2.5
131,293,4
131,296,4
131,318,4
131,356,3
131,593,4
131,608,4
131,778,4
131,858,4
131,969,3.5
131,1104,4.5
131,1136,3
131,1193,3.5
131,1196,2.5
131,1200,3.5
131,1221,4
131,1228,4.5
131,1233,4
131,1276,4
131,2028,2.5
131,2320,2.5
131,2329,3.5
131,2571,3
131,2722,1
131,2858,3.5
131,2871,4
131,3178,3
131,3363,3.5
132,29,2
132,34,1.5
132,39,3
132,45,2.5
132,47,4
132,48,3
132,70,2.5
132,89,2.5
132,141,3.5
132,158,2
132,163,2
132,170,3
132,175,3
132,207,2.5
132,235,3
132,247,3
132,253,2
132,256,1.5
132,260,2
132,261,4
132,288,4
132,293,4
132,296,4
132,308,2
132,319,2.5
132,355,2
132,356,4
132,357,3.5
132,364,4.5
132,410,3
132,500,2.5
132,520,1.5
132,551,3.5
132,555,3.5
132,562,2.5
132,567,2
132,586,2
132,588,3.5
132,592,2
132,593,3.5
132,596,2
132,673,2
132,778,3
132,788,2
132,837,3
132,838,2
132,858,3
132,866,3.5
132,902,3
132,904,4
132,910,4
132,914,3
132,915,2.5
132,916,3.5
132,920,3
132,1042,3
132,1059,3
132,1073,3.5
132,1079,3.5
132,1088,4
132,1125,3
132,1172,4
132,1196,2
132,1210,2
132,1219,4
132,1244,2
132,1246,3.5
132,1249,3
132,1258,4
132,1270,3.5
132,1298,3
132,1307,3.5
132,1318,2
132,1333,2
132,1345,3
132,1380,3
132,1391,2
132,1399,3
132,1441,3
132,1464,4
132,1527,3.5
132,1562,1.5
132,1644,1.5
132,1682,3.5
132,1704,3
132,1729,4
132,1732,2.5
132,1748,3
132,1777,2
132,1784,2.5
132,1923,2
132,1968,4
132,2012,3
132,2076,3
132,2078,3
132,2108,3
132,2124,3.5
132,2174,4
132,2291,4
132,2321,3
132,2324,4
132,2329,4
132,2340,3
132,2396,3
132,2424,3.5
132,2431,4
132,2541,3.5
132,2567,2
132,2571,4.5
132,2657,4.5
132,2671,3.5
132,2699,1.5
132,2797,2
132,2858,4.5
132,2959,4
132,3052,2.5
132,3060,3.5
132,3067,3
132,3081,3
132,3083,3.5
132,3148,3
132,3160,3
132,3176,3
132,3186,4.5
132,3261,2
132,3262,2.5
132,3275,3.5
132,3317,3.5
133,32,4
133,47,4
133,50,3
133,150,3
133,153,1
133,223,3
133,253,2
133,288,2
133,296,3
133,300,3
133,349,2
133,367,3
133,377,3
133,380,3
133,454,3
133,471,4
133,474,3
133,480,3
133,524,3
133,527,4
133,529,3
133,539,3
133,555,3
133,588,3
133,589,3
133,592,3
133,593,3
133,780,3
133,1036,3
134,1,3
134,47,4
134,48,3
134,110,5
134,153,4
134,160,3
134,161,4
134,173,3
134,186,3
134,193,3
134,208,4
134,231,3
134,253,4
134,273,3
134,288,4
134,296,4
134,315,3
134,316,4
134,344,3
134,349,4
134,364,3
134,367,3
134,442,4
134,509,4
134,553,4
134,588,3
134,590,5
134,592,3
134,593,5
135,32,5
135,47,5
135,65,1
135,112,4
135,141,4
135,153,1
135,157,2
135,165,1
135,180,4
135,267,2
135,288,3
135,292,4
135,293,4
135,296,4
135,329,2
135,349,2
135,377,4
135,380,3
135,420,3
135,427,3
135,457,4
135,480,5
135,485,5
135,514,3
135,520,3
135,527,5
135,551,4
135,587,4
135,589,4
135,592,5
135,608,4
135,663,4
135,673,2
135,742,4
135,780,3
135,785,4
135,788,4
135,829,3
135,893,5
135,912,4
135,919,5
135,1009,4
135,1097,4
135,1129,4
135,1136,5
135,1197,5
135,1198,4
135,1199,5
135,1203,5
135,1206,5
135,1210,4
135,1213,4
135,1215,5
135,1220,4
135,1225,3
135,1230,4
135,1259,5
135,1265,5
135,1358,5
135,1370,2
135,1372,1
135,1374,4
135,1376,3
135,1377,2
135,1378,4
135,1385,3
135,1387,5
135,1391,3
135,1407,4
135,1449,4
135,1468,5
135,1480,3
135,1483,4
135,1515,2
135,1517,5
135,1544,1
135,1573,4
135,1584,3
135,1639,4
135,1653,5
135,1674,4
135,1676,3
135,1694,1
135,1717,3
135,1721,2
135,1722,1
135,1732,4
135,1769,2
135,1792,2
135,1845,5
135,1883,5
135,1892,4
135,1954,4
135,1967,4
135,1968,4
135,2001,3
135,2002,3
135,2004,4
135,2020,4
135,2076,4
135,2088,3
135,2105,3
135,2115,4
135,2161,3
135,2167,4
135,2193,2
135,2248,3
135,2253,2
135,2302,4
135,2320,3
135,2353,3
135,2387,4
135,2391,5
135,2406,4
135,2407,3
135,2412,3
135,2455,3
135,2468,2
135,2470,3
135,2571,5
135,2599,3
135,2605,3
135,2628,2
135,2683,4
135,2692,4
135,2700,5
135,2706,4
135,2707,2
135,2723,4
135,2735,4
135,2746,4
135,2762,3
135,2791,5
135,2792,4
135,2798,1
135,2804,5
135,2858,4
135,2916,4
135,3020,4
135,3052,5
135,3098,4
135,3102,3
135,3104,4
135,3175,4
135,3248,1
135,3250,4
135,3255,3
135,3358,4
135,3360,3
136,10,5
136,16,5
136,19,3
136,23,5
136,34,2
136,47,5
136,62,5
136,95,4
136,122,3
136,150,2
136,151,5
136,153,3
136,158,3
136,160,3
136,163,1
136,168,4
136,173,3
136,174,3
136,177,3
136,181,1
136,185,3
136,196,3
136,198,3
136,204,1
136,207,5
136,208,3
136,216,5
136,225,4
136,227,3
136,231,2
136,234,3
136,239,1
136,248,3
136,252,5
136,253,4
136,256,4
136,266,3
136,273,3
136,274,4
136,276,4
136,277,3
136,280,5
136,282,5
136,293,1
136,296,1
136,300,3
136,316,2
136,317,3
136,328,2
136,333,5
136,337,5
136,338,2
136,340,4
136,348,1
136,350,5
136,353,5
136,355,3
136,364,5
136,410,3
136,416,2
136,420,3
136,432,3
136,434,3
136,437,1
136,440,5
136,442,3
136,454,3
136,457,5
136,468,5
136,471,4
